TRAVELER_ID,GENDER,AGE_GRP,INCOME,trip_day,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,SIDO,GUNGU,VISIT_AREA_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,sort
a003546,1,20,2,1,3,4,2,3,5,4,4,2,6,1,1,경기,안산시,동춘서커스 상설공연장,120,3,0,5,4,4,730
a002731,1,20,4,2,2,4,2,3,5,4,4,2,6,2,0,경기,안산시,동춘서커스 상설공연장,90,3,1,4,5,4,951
a000503,1,20,4,5,2,4,4,5,1,4,5,6,3,2,6,경기,양주시,두리랜드,180,6,0,4,3,3,1559
a000721,0,20,5,3,4,2,2,2,2,2,4,4,5,1,3,경기,양평군,두물머리,30,1,1,5,5,5,605
a000852,1,20,5,2,4,2,2,2,2,2,4,4,5,1,1,경기,양평군,두물머리,60,1,0,5,5,5,1052
a002230,1,20,5,1,1,2,4,2,3,3,5,2,7,1,0,경기,양평군,들꽃수목원,60,1,0,5,4,5,1326
a006868,0,20,2,1,2,2,1,2,5,4,1,6,5,2,0,서울,광진구,디도재즈라운지,120,3,0,4,5,5,713
a002095,1,20,4,2,1,3,4,1,3,6,5,3,6,4,0,서울,성동구,디뮤지엄,90,3,0,5,5,5,158
a007658,0,20,1,1,3,3,4,1,3,6,5,3,6,7,1,서울,성동구,디뮤지엄,60,3,0,4,4,4,401
a003961,1,20,3,3,2,3,4,1,3,6,5,3,6,5,1,서울,성동구,디뮤지엄,60,3,0,4,4,4,132
a002681,1,20,2,3,3,6,1,6,5,5,6,2,2,1,0,서울,강남구,딥티크 가로수길,30,4,0,4,3,4,1839
a002720,0,20,2,1,4,5,2,4,6,7,4,3,2,3,1,서울,광진구,뚝섬 자벌레 서울생각마루,30,3,0,5,4,4,1767
a004291,0,20,4,1,3,4,4,2,4,2,4,4,5,1,1,서울,종로구,라온아트홀,120,3,0,5,5,5,1253
a004557,1,20,3,2,3,4,4,2,4,2,4,4,5,1,3,서울,종로구,라온아트홀,150,3,0,5,5,5,1856
a010286,1,20,4,1,1,2,3,4,2,2,4,6,6,2,1,서울,성동구,라인프렌즈 월드 팝업스토어,120,4,0,4,3,3,1445
a010281,0,20,3,3,5,2,3,4,2,2,4,6,6,7,1,서울,성동구,라인프렌즈 월드 팝업스토어,30,6,0,5,4,5,1862
a005795,0,20,4,2,2,7,6,6,3,2,5,7,2,4,0,서울,서초구,라인프렌즈 플래그십스토어 강남점,30,4,0,3,2,2,590
a004132,1,20,2,2,2,5,2,3,5,2,4,5,4,2,1,경기,고양시,라페스타,30,4,0,5,5,5,315
a007770,1,20,4,1,3,5,2,3,5,2,4,5,4,3,1,경기,고양시,라페스타,30,4,1,5,5,5,1454
a003230,1,20,5,2,3,6,3,2,5,6,4,3,6,1,0,서울,종로구,러브컨템포러리아트 서울,30,3,0,5,4,3,251
a017996,1,20,2,1,10,2,2,2,6,4,3,6,6,3,4,서울,영등포구,러빙베이,30,4,0,5,4,4,156
a000554,0,20,1,3,1,6,1,1,3,4,6,3,2,3,1,서울,중구,러쉬 롯데백화점 본점,30,4,0,5,5,5,1364
a004186,0,20,4,2,3,1,4,1,5,4,2,5,2,4,0,경기,의왕시,레솔레파크,180,1,0,4,4,4,1574
a007506,0,20,3,1,2,7,1,2,2,4,3,1,7,1,1,서울,마포구,레이저엑스,120,5,0,5,5,5,1493
a011436,1,20,5,2,4,4,2,2,4,4,3,5,5,1,1,경기,과천시,렛츠런파크서울,90,5,0,4,2,4,1870
a010118,0,20,1,2,4,4,2,2,4,4,3,5,5,7,0,경기,과천시,렛츠런파크서울,90,5,0,5,5,5,1251
a002321,1,20,4,1,5,4,2,2,4,4,3,5,5,1,0,경기,과천시,렛츠런파크서울,90,3,0,4,4,3,1803
a012112,1,20,5,1,1,4,2,2,4,4,3,5,5,1,1,경기,과천시,렛츠런파크서울,90,6,0,4,4,4,320
a004418,0,20,2,3,7,4,5,4,6,6,2,3,7,8,0,서울,종로구,롤파크,30,3,1,5,5,5,1810
a010222,0,20,2,1,1,4,4,3,2,4,4,3,5,7,0,경기,광명시,롯데몰 광명점,60,4,0,3,3,2,1824
a003590,0,20,8,2,2,4,4,3,2,4,4,3,5,7,1,경기,광명시,롯데몰 광명점,60,4,0,4,4,4,1891
a007272,0,20,1,1,2,4,4,3,2,4,4,3,5,1,0,경기,광명시,롯데몰 광명점,30,4,1,5,5,5,1490
d004784,1,20,1,1,5,3,2,2,5,5,5,6,6,2,0,서울,강서구,롯데몰 김포공항점,30,4,1,4,4,4,1305
a010126,1,20,2,3,4,4,2,3,4,4,4,3,5,2,0,경기,수원시,롯데몰 수원점,150,4,1,4,5,5,1383
a001998,0,20,1,2,1,4,2,3,4,4,4,3,5,3,1,경기,수원시,롯데몰 수원점,60,4,1,4,4,4,115
a003657,1,20,4,3,2,4,2,3,4,4,4,3,5,1,4,경기,수원시,롯데몰 수원점,90,4,0,5,5,5,171
a004382,0,20,3,3,2,6,2,2,6,3,3,5,4,1,1,서울,광진구,롯데백화점 건대스타시티점,90,4,0,4,4,3,288
a002671,0,20,2,3,3,2,1,3,3,6,4,1,6,7,1,경기,구리시,롯데백화점 구리점,30,4,0,3,3,3,295
a007610,0,20,3,1,2,4,2,3,3,4,4,5,4,1,0,서울,중구,롯데백화점 본점,60,4,0,5,5,5,475
a015272,0,20,4,2,1,4,2,3,3,4,4,5,4,7,1,서울,중구,롯데백화점 본점,30,4,0,1,2,3,244
a007591,1,20,4,1,1,4,2,3,3,4,4,5,4,3,1,서울,중구,롯데백화점 본점,30,4,1,5,5,5,1774
a004862,0,20,1,2,2,4,2,3,3,4,4,5,4,3,1,서울,중구,롯데백화점 본점,30,4,0,4,3,3,199
a004341,1,20,2,2,1,4,2,3,3,4,4,5,4,1,1,서울,중구,롯데백화점 본점,90,4,0,5,5,5,203
a000116,0,20,4,3,1,4,2,3,3,4,4,5,4,1,0,서울,중구,롯데백화점 본점,60,4,1,3,3,3,1406
a000751,1,20,1,3,6,4,2,3,3,4,4,5,4,4,0,서울,중구,롯데백화점 본점,30,4,0,4,4,4,1268
a012300,1,20,4,2,4,4,3,2,2,3,1,6,6,3,3,서울,영등포구,롯데백화점 영등포점,30,4,1,5,5,5,1661
a000341,1,20,3,3,3,4,3,2,2,3,1,6,6,1,1,서울,영등포구,롯데백화점 영등포점,30,4,0,5,5,5,135
a001910,1,20,4,2,2,4,6,4,3,5,4,4,2,2,1,인천,미추홀구,롯데백화점 인천점,30,4,0,4,4,4,1434
a002245,1,20,4,3,4,4,6,4,3,5,4,4,2,2,0,인천,미추홀구,롯데백화점 인천점,60,4,1,3,4,4,1259
a003617,1,20,3,3,4,1,2,1,6,2,5,6,5,1,0,경기,고양시,롯데백화점 일산점,150,4,0,5,5,5,1788
a003286,1,20,1,1,1,5,2,2,2,2,4,6,6,7,1,서울,송파구,롯데백화점 잠실점,90,4,0,4,3,3,1334
a001352,1,20,10,2,6,5,2,2,2,2,4,6,6,5,0,서울,송파구,롯데백화점 잠실점,60,4,1,4,3,3,1225
a000506,1,20,3,10,3,5,2,2,2,2,4,6,6,4,0,서울,송파구,롯데백화점 잠실점,30,4,1,2,3,2,1438
a010134,0,20,2,4,4,3,5,5,2,2,5,5,2,2,0,경기,부천시,롯데백화점 중동점,30,4,1,3,3,2,1132
a004402,0,20,2,3,2,6,2,4,4,3,6,6,5,4,0,경기,안양시,롯데백화점 평촌점,30,4,0,4,4,4,432
a018173,0,20,5,1,2,6,2,4,4,3,6,6,5,1,1,경기,안양시,롯데백화점 평촌점,60,4,0,4,4,4,427
a015324,1,20,1,1,1,6,2,4,4,3,6,6,5,2,1,경기,안양시,롯데백화점 평촌점,60,4,0,4,4,3,1149
a004402,0,20,2,3,2,6,2,4,4,3,6,6,5,4,0,경기,안양시,롯데백화점 평촌점,30,4,0,4,4,3,429
a010126,1,20,2,3,4,4,2,2,2,4,4,4,5,2,0,경기,수원시,롯데아울렛 광교점,90,4,1,5,5,5,1384
a003399,1,20,2,3,2,4,2,2,2,4,4,4,5,3,1,경기,수원시,롯데아울렛 광교점,30,4,0,5,5,5,1503
a002671,0,20,2,3,3,2,1,3,3,6,4,1,6,7,1,경기,구리시,롯데아울렛 구리점,60,4,0,4,3,3,296
a017905,1,20,4,1,1,7,5,3,1,2,2,6,7,1,1,서울,중구,롯데아울렛 서울역점,30,4,1,4,3,3,1640
a017905,1,20,4,1,1,7,5,3,1,2,2,6,7,1,1,서울,중구,롯데아울렛 서울역점,30,4,1,4,4,3,1639
a010967,1,20,4,2,2,4,4,1,1,4,7,7,7,9,2,서울,중구,롯데에비뉴엘 본점,60,4,0,4,5,5,436
a011558,1,20,4,2,2,5,3,2,4,6,2,1,6,3,1,서울,송파구,롯데에비뉴엘 잠실점,30,4,0,5,4,5,594
a001375,0,20,2,3,4,3,3,2,3,3,4,4,4,3,2,서울,송파구,롯데월드,330,6,0,5,5,5,1096
a004535,1,20,4,1,8,3,3,2,3,3,4,4,4,1,1,서울,송파구,롯데월드,450,6,1,5,5,5,803
a004535,1,20,4,1,8,3,3,2,3,3,4,4,4,1,1,서울,송파구,롯데월드,30,6,1,5,5,5,802
a003252,1,20,5,2,3,3,3,2,3,3,4,4,4,8,2,서울,송파구,롯데월드,480,6,1,4,4,4,1089
a000807,1,20,3,3,1,3,3,2,3,3,4,4,4,1,1,서울,송파구,롯데월드,180,6,1,4,4,4,882
a002218,0,20,1,2,4,3,3,2,3,3,4,4,4,1,1,서울,송파구,롯데월드,270,6,1,5,4,4,813
a002940,1,20,4,2,1,3,3,2,3,3,4,4,4,8,0,서울,송파구,롯데월드,510,6,1,5,1,4,232
a008084,1,20,3,3,1,3,3,2,3,3,4,4,4,3,2,서울,송파구,롯데월드,270,6,1,4,3,3,57
a004756,0,20,2,2,3,3,3,2,3,3,4,4,4,3,1,서울,송파구,롯데월드,270,6,0,4,4,4,800
a010159,0,20,2,1,1,3,3,2,3,3,4,4,4,1,1,서울,송파구,롯데월드,540,6,1,5,5,5,729
a000503,1,20,4,5,2,3,3,2,3,3,4,4,4,2,6,서울,송파구,롯데월드,420,6,0,5,5,5,1557
a018227,1,20,5,1,3,5,2,3,4,4,4,5,6,1,1,서울,송파구,롯데월드 샤롯데씨어터,270,6,0,4,4,5,574
a014461,1,20,3,1,2,5,2,3,4,4,4,5,6,7,0,서울,송파구,롯데월드 샤롯데씨어터,210,6,0,5,5,5,1717
a000506,1,20,3,10,3,5,2,3,4,4,4,5,6,4,0,서울,송파구,롯데월드 샤롯데씨어터,240,6,1,3,4,4,1439
a000506,1,20,3,10,3,5,2,3,4,4,4,5,6,4,0,서울,송파구,롯데월드 샤롯데씨어터,180,6,1,4,4,5,1441
a002530,1,20,1,1,8,5,2,3,4,4,4,5,6,1,1,서울,송파구,롯데월드 샤롯데씨어터,180,6,0,5,5,5,1213
a002239,0,20,4,2,5,4,2,5,4,3,4,2,5,1,0,서울,송파구,롯데월드 어드벤처,180,6,1,5,5,5,102
a004541,1,20,1,2,3,4,2,5,4,3,4,2,5,3,5,서울,송파구,롯데월드 어드벤처,630,6,1,4,4,4,126
a005129,1,20,6,1,4,4,2,5,4,3,4,2,5,1,3,서울,송파구,롯데월드 어드벤처,150,6,1,4,4,4,394
a015776,0,20,1,3,5,5,3,3,3,4,4,2,5,3,1,서울,송파구,롯데월드아쿠아리움,90,6,0,5,5,5,1590
a002820,1,20,1,1,3,5,3,3,3,4,4,2,5,3,1,서울,송파구,롯데월드아쿠아리움,120,6,0,5,5,5,937
a001340,1,20,6,2,3,5,3,3,3,4,4,2,5,2,1,서울,송파구,롯데월드아쿠아리움,120,6,0,5,3,4,1657
a002949,1,20,5,3,4,4,3,3,4,4,4,4,4,1,1,서울,송파구,롯데월드타워&롯데월드몰,240,4,1,4,5,5,1110
a005139,0,20,2,1,2,4,3,3,4,4,4,4,4,7,0,서울,송파구,롯데월드타워&롯데월드몰,90,4,1,5,5,5,1313
a001333,0,20,2,4,3,4,3,3,4,4,4,4,4,3,2,서울,송파구,롯데월드타워&롯데월드몰,300,6,0,5,5,5,51
a011422,1,20,2,1,2,4,3,3,4,4,4,4,4,1,0,서울,송파구,롯데월드타워&롯데월드몰,30,4,0,3,3,4,1814
a014619,0,20,4,2,1,4,3,3,4,4,4,4,4,3,1,서울,송파구,롯데월드타워&롯데월드몰,150,4,0,5,5,5,794
a002037,1,20,4,2,1,4,3,3,4,4,4,4,4,3,1,서울,송파구,롯데월드타워&롯데월드몰,30,4,0,5,5,5,1261
a007888,1,20,4,1,3,4,3,3,4,4,4,4,4,3,1,서울,송파구,롯데월드타워&롯데월드몰,60,4,0,5,5,4,585
a002874,1,20,5,1,1,4,3,3,4,4,4,4,4,2,0,서울,송파구,롯데월드타워&롯데월드몰,30,4,1,5,5,5,1141
a010958,1,20,4,2,2,4,3,3,4,4,4,4,4,7,1,서울,송파구,롯데월드타워&롯데월드몰,210,4,0,5,5,5,386
a017870,0,20,4,1,1,4,3,3,4,4,4,4,4,1,0,서울,송파구,롯데월드타워&롯데월드몰,180,4,0,4,4,4,1645
a001316,1,20,2,4,2,4,3,3,4,4,4,4,4,7,5,서울,송파구,롯데월드타워&롯데월드몰,60,4,0,4,4,4,355
a000104,1,20,1,3,1,4,3,3,4,4,4,4,4,1,3,서울,송파구,롯데월드타워&롯데월드몰,60,4,0,3,3,3,652
a014461,1,20,3,1,2,4,3,3,4,4,4,4,4,7,0,서울,송파구,롯데월드타워&롯데월드몰,60,4,1,5,5,5,1718
a002949,1,20,5,3,4,4,3,3,4,4,4,4,4,1,1,서울,송파구,롯데월드타워&롯데월드몰,30,4,1,4,4,4,1114
a002530,1,20,1,1,8,4,3,3,4,4,4,4,4,1,1,서울,송파구,롯데월드타워&롯데월드몰,60,4,1,4,4,4,1211
a006348,1,20,4,1,1,4,3,3,4,4,4,4,4,1,1,서울,송파구,롯데월드타워&롯데월드몰,150,4,0,5,4,4,1140
a014969,1,20,2,2,4,4,3,3,4,4,4,4,4,7,0,서울,송파구,롯데월드타워&롯데월드몰,30,4,0,5,5,5,1487
a000116,0,20,4,3,1,4,3,3,4,4,4,4,4,1,0,서울,송파구,롯데월드타워&롯데월드몰,120,6,1,4,4,4,1402
a004418,0,20,2,3,7,4,5,4,6,6,2,3,7,8,0,서울,송파구,롯데콘서트홀,210,3,0,5,5,5,1809
a002985,1,20,4,2,3,4,4,4,1,2,2,1,7,2,0,서울,금천구,롯데팩토리아울렛 가산점,120,4,1,5,5,5,1451
a004662,0,20,10,3,5,3,3,3,3,5,4,4,6,6,3,경기,이천시,롯데프리미엄아울렛 이천점,120,4,1,4,4,4,655
a007641,0,20,4,1,2,3,3,3,3,5,4,4,6,5,1,경기,이천시,롯데프리미엄아울렛 이천점,60,4,1,5,5,5,1194
a015818,1,20,5,2,1,3,3,3,3,5,4,4,6,2,0,경기,이천시,롯데프리미엄아울렛 이천점,60,4,0,5,4,4,584
a002344,1,20,4,3,1,4,2,2,3,5,3,2,5,1,1,경기,의왕시,롯데프리미엄아울렛 타임빌라스,240,4,0,4,4,4,1576
a000166,1,20,1,2,1,4,2,2,3,2,4,4,6,2,3,경기,파주시,롯데프리미엄아울렛 파주점,60,4,0,4,4,4,1266
a006435,0,20,1,1,1,4,2,2,3,2,4,4,6,2,1,경기,파주시,롯데프리미엄아울렛 파주점,90,4,1,4,5,4,1716
a005485,0,20,5,1,3,2,2,2,5,4,3,6,2,6,1,경기,수원시,리멤버 수원직영점,90,4,0,4,4,4,4
a003657,1,20,4,3,2,2,1,4,6,4,2,2,6,1,4,경기,용인시,리빙파워센터,180,4,0,5,5,5,172
a003305,0,20,2,2,1,7,2,2,3,3,6,1,7,1,1,서울,용산구,리움미술관,90,3,0,5,4,4,969
a001857,1,20,3,2,5,4,2,2,3,4,4,4,6,2,0,서울,종로구,마로니에공원,30,1,1,4,4,4,216
a002786,1,20,3,4,6,4,2,2,3,4,4,4,6,2,3,서울,종로구,마로니에공원,30,1,0,3,3,3,876
a009402,1,20,3,3,5,4,2,2,3,4,4,4,6,1,1,서울,종로구,마로니에공원,60,1,1,4,3,4,398
a004291,0,20,4,1,3,4,2,2,3,4,4,4,6,1,1,서울,종로구,마로니에공원,30,3,1,4,3,3,1254
a003242,0,20,1,3,1,4,2,2,3,4,4,4,6,3,1,서울,종로구,마로니에공원,30,1,0,4,4,4,557
a013695,0,20,1,1,1,4,2,2,3,4,4,4,6,1,1,서울,종로구,마로니에공원,30,1,0,4,4,4,1896
a001472,1,20,4,2,4,4,2,2,3,4,4,4,6,3,1,서울,종로구,마로니에공원,30,1,0,4,4,4,179
a000751,1,20,1,3,6,4,3,3,4,4,5,5,5,4,0,서울,종로구,마루아트홀,90,3,0,5,5,5,1273
a003049,0,20,4,2,2,3,1,2,2,5,2,6,3,1,1,인천,중구,마이랜드,60,6,0,5,5,5,423
a014688,0,20,1,1,7,3,1,2,2,5,2,6,3,1,0,인천,중구,마이랜드,150,6,0,5,5,5,119
a001962,1,20,3,2,3,3,1,2,2,5,2,6,3,3,1,인천,중구,마이랜드,60,6,0,5,5,5,1477
a003226,1,20,2,1,3,5,2,2,2,3,5,4,5,1,1,서울,강남구,마이아트뮤지엄,60,3,0,5,4,4,1231
a007205,1,20,1,1,8,5,2,2,2,3,5,4,5,2,0,서울,강남구,마이아트뮤지엄,90,3,0,4,4,4,1119
a007408,1,20,2,1,6,5,2,2,2,3,5,4,5,7,0,서울,강남구,마이아트뮤지엄,90,3,0,5,4,4,493
a006835,0,20,1,1,1,1,4,5,6,1,4,5,1,2,0,경기,광주시,만해기념관,30,3,0,4,2,3,478
a007180,1,20,4,1,2,4,1,1,5,4,5,7,6,1,1,서울,마포구,망원정 터,60,2,0,5,5,5,780
a012416,1,20,2,2,1,4,2,1,3,4,4,4,6,4,0,서울,마포구,망원한강공원,90,1,0,5,5,5,612
a007180,1,20,4,1,2,4,2,1,3,4,4,4,6,1,1,서울,마포구,망원한강공원,30,1,0,5,5,5,781
a000567,1,20,2,2,4,4,2,1,3,4,4,4,6,5,1,서울,마포구,망원한강공원,30,1,0,4,4,4,1617
a002061,1,20,4,1,1,4,2,1,3,4,4,4,6,9,1,서울,마포구,망원한강공원,60,1,1,4,4,4,1373
a015229,0,20,2,2,3,2,2,3,5,2,5,2,6,7,0,경기,파주시,명필름아트센터,180,3,0,5,4,5,1483
a010118,0,20,1,2,4,3,2,1,7,5,4,2,7,7,0,경기,성남시,모란민속장,90,4,0,3,3,3,1250
a003779,0,20,3,4,20,6,3,6,6,2,6,1,3,8,0,경기,남양주시,묘문사,60,2,0,4,3,3,617
a000413,0,20,2,3,3,3,2,1,4,3,2,2,5,1,1,서울,서초구,무신사스탠다드 강남,60,4,0,5,5,5,62
a002986,0,20,2,1,1,3,2,1,4,3,2,2,5,1,0,서울,서초구,무신사스탠다드 강남,30,4,0,2,4,5,821
a003021,0,20,2,3,1,4,1,3,3,3,4,3,4,6,1,서울,마포구,무신사스탠다드 홍대,60,4,0,5,5,5,1029
a002681,1,20,2,3,3,4,1,3,3,3,4,3,4,1,0,서울,마포구,무신사스탠다드 홍대,30,4,1,5,5,5,1842
a004565,0,20,1,2,3,4,1,3,3,3,4,3,4,1,0,서울,마포구,무신사스탠다드 홍대,30,4,0,5,5,5,15
a000565,1,20,1,1,3,7,2,2,3,7,2,2,6,3,1,서울,마포구,무신사테라스,90,3,1,5,5,5,527
a006636,1,20,3,1,1,2,2,1,4,5,4,2,3,3,1,서울,영등포구,문래동창작촌,30,3,1,3,3,3,124
a002121,1,20,4,2,2,2,2,1,4,5,4,2,3,3,1,서울,영등포구,문래동창작촌,60,4,0,4,3,3,1393
a000940,1,20,1,3,2,2,1,2,5,6,2,2,1,8,1,경기,파주시,문산자유시장,60,4,1,5,4,3,640
a002116,0,20,2,1,4,2,2,1,4,4,1,6,5,1,0,서울,마포구,문화비축기지,30,3,0,3,2,2,906
a011173,1,20,3,2,2,5,2,3,2,6,3,5,7,1,1,서울,송파구,문화실험공간 호수,30,3,0,5,2,5,1196
a004418,0,20,2,3,7,6,3,3,3,5,3,3,5,8,0,서울,중구,문화역서울284,30,3,0,5,5,5,1811
a003317,1,20,4,3,4,6,3,3,3,5,3,3,5,2,0,서울,중구,문화역서울284,90,2,0,5,5,5,861
a017905,1,20,4,1,1,6,3,3,3,5,3,3,5,1,1,서울,중구,문화역서울284,30,3,0,4,3,4,1638
a000136,1,20,3,2,1,6,3,3,3,5,3,3,5,2,2,서울,중구,문화역서울284,30,2,1,3,3,3,1834
a010954,1,20,3,2,1,6,3,3,3,5,3,3,5,7,1,서울,중구,문화역서울284,60,2,0,4,3,3,1601
a000984,0,20,6,5,10,6,3,3,3,5,3,3,5,7,0,서울,중구,문화역서울284,30,3,0,5,3,5,746
a000493,1,20,4,3,7,6,3,3,3,5,3,3,5,1,4,서울,중구,문화역서울284,60,2,0,5,5,5,919
a008017,0,20,1,1,1,2,5,2,5,5,3,5,6,2,0,경기,시흥시,물왕호수,30,1,0,5,5,5,1877
a008017,0,20,1,1,1,2,5,2,5,5,3,5,6,2,0,경기,시흥시,물왕호수,30,1,1,5,5,5,1878
a010285,1,20,4,3,2,2,5,2,5,5,3,5,6,1,0,경기,시흥시,물왕호수,30,1,1,4,4,4,324
a002772,1,20,3,1,1,3,2,3,3,4,4,4,5,6,1,경기,남양주시,물의정원,30,1,1,4,4,5,1524
a003390,1,20,5,2,3,3,2,3,3,4,4,4,5,2,0,경기,남양주시,물의정원,60,1,0,5,5,5,1915
a002102,1,20,4,2,1,3,2,3,3,4,4,4,5,7,1,경기,남양주시,물의정원,30,1,0,5,5,5,381
a000852,1,20,5,2,4,3,2,3,3,4,4,4,5,1,1,경기,남양주시,물의정원,60,1,0,4,5,4,1054
a007185,1,20,4,1,3,3,2,3,3,4,4,4,5,5,0,경기,남양주시,물의정원,60,1,0,4,3,5,946
a007642,1,20,1,1,1,3,2,3,3,4,4,4,5,5,1,경기,남양주시,물의정원,90,1,0,5,4,5,1020
a009697,1,20,4,2,1,5,1,5,3,2,2,7,1,2,1,경기,오산시,물향기수목원,30,1,0,3,2,3,1059
a011117,0,20,2,3,3,2,2,1,6,6,1,6,7,8,0,서울,송파구,뮤지엄209,60,3,0,4,4,4,694
a004974,1,20,3,2,4,2,2,2,5,3,2,6,6,3,1,경기,안성시,미리내성지,30,2,0,3,3,4,568
a004526,0,20,3,1,5,2,3,1,3,5,3,2,6,1,1,경기,파주시,미메시스아트뮤지엄,30,3,0,3,4,4,100
a000940,1,20,1,3,2,2,3,1,3,5,3,2,6,8,1,경기,파주시,미메시스아트뮤지엄,90,3,0,5,5,5,643
a001502,1,20,4,2,2,2,3,1,3,5,3,2,6,5,0,경기,파주시,미메시스아트뮤지엄,60,3,1,5,5,5,927
a001354,1,20,4,1,3,2,3,1,3,5,3,2,6,1,3,경기,파주시,미메시스아트뮤지엄,60,3,0,5,5,5,1525
a010020,1,20,5,1,1,4,4,3,3,2,4,5,6,3,1,경기,하남시,미사경정공원,180,1,0,5,5,5,421
a002923,0,20,1,3,4,4,4,3,3,2,4,5,6,2,1,경기,하남시,미사경정공원,90,1,1,4,4,4,606
a010020,1,20,5,1,1,4,4,3,3,2,4,5,6,3,1,경기,하남시,미사경정공원,60,1,1,3,5,5,420
a001764,0,20,3,1,1,4,4,3,3,2,4,5,6,2,0,경기,하남시,미사경정공원,30,6,0,3,2,1,262
a003390,1,20,5,2,3,4,1,4,2,4,2,2,3,2,0,경기,남양주시,미호박물관,60,2,0,5,5,5,1917
d004427,0,20,2,3,4,1,2,3,6,3,5,1,7,4,0,경기,평택시,바람새마을,30,7,0,1,2,1,809
a001930,1,20,4,2,1,2,1,4,1,3,4,6,7,3,1,경기,수원시,바운스슈퍼파크 수원영통센터,180,6,0,5,4,5,336
a006411,1,20,3,1,2,3,6,6,6,7,6,2,7,6,0,서울,강남구,바운스트램폴린파크 삼성센터,60,6,0,4,5,4,460
a003445,0,20,1,2,1,1,1,1,3,7,2,2,5,1,0,서울,중구,반얀트리클럽&스파서울,120,6,0,5,5,5,550
a001605,1,20,4,3,4,3,3,2,4,4,4,3,6,7,0,서울,서초구,반포한강공원,180,1,0,5,4,4,93
a002077,1,20,2,1,2,3,3,2,4,4,4,3,6,6,1,서울,서초구,반포한강공원,120,1,0,5,5,5,17
a000796,1,20,2,2,1,3,3,2,4,4,4,3,6,1,1,서울,서초구,반포한강공원,30,1,0,5,5,5,702
a001525,1,20,2,3,3,3,3,2,4,4,4,3,6,3,1,서울,서초구,반포한강공원,30,1,0,5,5,5,660
a009891,1,20,2,1,1,3,3,2,4,4,4,3,6,3,1,서울,서초구,반포한강공원,120,1,1,5,5,5,317
a003961,1,20,3,3,2,3,3,2,4,4,4,3,6,5,1,서울,서초구,반포한강공원,60,1,0,5,5,5,133
a001359,1,20,4,1,1,3,3,2,4,4,4,3,6,1,1,서울,서초구,반포한강공원,90,1,1,4,4,4,1323
a005748,1,20,4,1,4,3,3,2,4,4,4,3,6,2,0,서울특별시,종로구,반포한강공원,510,1,1,5,5,5,1333
a006771,0,20,6,1,1,2,2,3,3,5,2,6,6,2,0,경기,남양주시,밤섬유원지,60,1,0,4,3,4,947
a000030,0,20,1,3,1,3,2,2,4,5,3,4,5,9,3,경기,수원시,방화수류정,60,2,0,5,5,5,1517
a014136,1,20,3,1,1,3,2,2,4,5,3,4,5,2,0,경기,수원시,방화수류정,30,2,0,5,5,5,1309
a007761,0,20,4,1,2,3,2,2,4,5,3,4,5,2,1,경기,수원시,방화수류정,30,1,0,5,5,5,1911
a002387,1,20,1,2,1,3,2,2,4,5,3,4,5,3,1,경기,수원시,방화수류정,30,2,0,4,3,5,719
a003450,1,20,6,2,3,3,2,2,4,5,3,4,5,3,1,경기,수원시,방화수류정,30,1,0,5,5,5,622
a007260,1,20,2,1,2,3,2,2,4,5,3,4,5,8,0,경기,수원시,방화수류정,60,2,1,5,5,5,1191
a002884,1,20,2,2,1,3,2,2,4,5,3,4,5,2,0,경기,수원시,방화수류정,60,2,0,5,5,5,1541
b005303,0,20,4,1,4,3,2,2,4,5,3,4,5,2,1,경기,수원시,방화수류정,60,7,0,4,3,4,31
a018022,1,20,2,1,1,3,2,2,4,5,3,4,5,3,1,경기,수원시,방화수류정,30,2,0,4,4,4,1316
a003399,1,20,2,3,2,3,2,2,4,5,3,4,5,3,1,경기,수원시,방화수류정,210,2,0,3,2,2,1504
a002001,1,20,1,2,1,3,2,2,4,5,3,4,5,1,0,경기,수원시,방화수류정,30,2,0,4,5,5,530
a017280,1,20,5,2,2,3,2,2,4,5,3,4,5,3,1,경기,수원시,방화수류정,30,2,1,5,5,5,1607
b007029,1,20,3,1,1,3,2,2,4,5,3,4,5,1,1,경기,수원시,방화수류정,60,2,0,4,4,5,855
a002768,1,20,3,2,1,3,2,2,4,5,3,4,5,1,0,경기,수원시,방화수류정,60,1,0,5,5,5,1343
a002884,1,20,2,2,1,3,2,2,4,5,3,4,5,2,0,경기,수원시,방화수류정,30,2,1,5,5,5,1543
a004164,1,20,3,2,4,3,2,2,4,5,3,4,5,3,1,경기,수원시,방화수류정,120,2,0,5,5,5,976
a013687,0,20,1,2,3,3,2,2,4,5,3,4,5,3,1,경기,수원시,방화수류정,30,2,0,5,5,5,1082
a004024,1,20,5,2,2,3,2,2,4,5,3,4,5,1,1,경기,수원시,방화수류정,60,2,0,4,3,4,804
